Frm_SN,To_SN,Procuct_Id,Sys_Date,Qty,SI,So_Id,Usr_Id
37K94516611507,37K94516611507,31030127105,20200416,1,ZJ200414,,12057897
X6K93492301461,X6K93492301461,31030127105,20200416,1,ZJ200414,,12057897
X6K93492301450,X6K93492301450,31030127105,20200416,1,ZJ200414,,12057897
X6K93492301447,X6K93492301447,31030127105,20200416,1,ZJ200414,,12057897
X6K93492301476,X6K93492301476,31030127105,20200416,1,ZJ200414,,12057897
X6K93492301448,X6K93492301448,31030127105,20200416,1,ZJ200414,,12057897
X6K93492301464,X6K93492301464,31030127105,20200416,1,ZJ200414,,12057897
37K94516611508,37K94516611508,31030127105,20200416,1,ZJ200414,,12057897
X6K93492301462,X6K93492301462,31030127105,20200416,1,ZJ200414,,12057897
X6K93492301456,X6K93492301456,31030127105,20200416,1,ZJ200414,,12057897
X6K93492301455,X6K93492301455,31030127105,20200416,1,ZJ200414,,12057897
X6K93492301453,X6K93492301453,31030127105,20200416,1,ZJ200414,,12057897
X6K93492301451,X6K93492301451,31030127105,20200416,1,ZJ200414,,12057897
X6K93492301458,X6K93492301458,31030127105,20200416,1,ZJ200414,,12057897
X9L95367600521,X9L95367600560,31010125103,20200416,40,ZJ200414,,12057897
X9L95367601641,X9L95367601680,31010125103,20200416,40,ZJ200414,,12057897
X9L95367601961,X9L95367602000,31010125103,20200416,40,ZJ200414,,12057897
X9L95367603041,X9L95367603080,31010125103,20200416,40,ZJ200414,,12057897
X9L95367602441,X9L95367602480,31010125103,20200416,40,ZJ200414,,12057897
X9K95347501841,X9K95347501880,31010125103,20200416,40,ZJ200414,,12057897
X9J95305100721,X9J95305100760,31010125103,20200416,40,ZJ200414,,12057897
X9L95367603281,X9L95367603320,31010125103,20200416,40,ZJ200414,,12057897
X9L95367600681,X9L95367600720,31010125103,20200416,40,ZJ200414,,12057897
X9K95347501881,X9K95347501920,31010125103,20200416,40,ZJ200414,,12057897
X9L95367603761,X9L95367603800,31010125103,20200416,40,ZJ200414,,12057897
X9L95367603721,X9L95367603760,31010125103,20200416,40,ZJ200414,,12057897
X9L95367601681,X9L95367601720,31010125103,20200416,40,ZJ200414,,12057897
X9L95367601521,X9L95367601560,31010125103,20200416,40,ZJ200414,,12057897
