Frm_SN,To_SN,Procuct_Id,Sys_Date,Qty,SI,So_Id,Usr_Id
UD20F2401721,UD20F2401740,31310479101,20200416,20,KL200415,,12057897
UD20F2401741,UD20F2401760,31310479101,20200416,20,KL200415,,12057897
UD20F2401901,UD20F2401920,31310479101,20200416,20,KL200415,,12057897
UD20F2401921,UD20F2401940,31310479101,20200416,20,KL200415,,12057897
UD20F2401781,UD20F2401800,31310479101,20200416,20,KL200415,,12057897
UD20F2401941,UD20F2401960,31310479101,20200416,20,KL200415,,12057897
UD20F2401661,UD20F2401680,31310479101,20200416,20,KL200415,,12057897
UD20F2401681,UD20F2401700,31310479101,20200416,20,KL200415,,12057897
UD20F2401481,UD20F2401500,31310479101,20200416,20,KL200415,,12057897
UD2053400001,UD2053400020,31310475102,20200416,20,KL200415,,12057897
UD2053400441,UD2053400460,31310475102,20200416,20,KL200415,,12057897
UD2053400421,UD2053400440,31310475102,20200416,20,KL200415,,12057897
UD2053400361,UD2053400380,31310475102,20200416,20,KL200415,,12057897
UD2053400461,UD2053400480,31310475102,20200416,20,KL200415,,12057897
UD2053400381,UD2053400400,31310475102,20200416,20,KL200415,,12057897
UD2053400401,UD2053400420,31310475102,20200416,20,KL200415,,12057897
UD2053400321,UD2053400340,31310475102,20200416,20,KL200415,,12057897
UD2053400121,UD2053400140,31310475102,20200416,20,KL200415,,12057897
UD2053400201,UD2053400220,31310475102,20200416,20,KL200415,,12057897
UD2053400341,UD2053400360,31310475102,20200416,20,KL200415,,12057897
UD2053400221,UD2053400240,31310475102,20200416,20,KL200415,,12057897
UD2053400101,UD2053400120,31310475102,20200416,20,KL200415,,12057897
UD2053400481,UD2053400500,31310475102,20200416,20,KL200415,,12057897
UD2053400241,UD2053400260,31310475102,20200416,20,KL200415,,12057897
UD2053400081,UD2053400100,31310475102,20200416,20,KL200415,,12057897
UD2053400301,UD2053400320,31310475102,20200416,20,KL200415,,12057897
UD2053400141,UD2053400160,31310475102,20200416,20,KL200415,,12057897
UD2053400021,UD2053400040,31310475102,20200416,20,KL200415,,12057897
UD2053400041,UD2053400060,31310475102,20200416,20,KL200415,,12057897
UD2053400161,UD2053400180,31310475102,20200416,20,KL200415,,12057897
UD2053400261,UD2053400280,31310475102,20200416,20,KL200415,,12057897
UD2053400281,UD2053400300,31310475102,20200416,20,KL200415,,12057897
UD2053400181,UD2053400200,31310475102,20200416,20,KL200415,,12057897
UD2053400061,UD2053400080,31310475102,20200416,20,KL200415,,12057897
X0D95555900601,X0D95555900700,31010116110,20200416,100,XY200415,,12057897
X0D95555900901,X0D95555901000,31010116110,20200416,100,XY200415,,12057897
X0D95555900101,X0D95555900200,31010116110,20200416,100,XY200415,,12057897
X0C95537500101,X0C95537500200,31010239102,20200416,100,XY200415,,12057897
X0C95537500001,X0C95537500100,31010239102,20200416,100,XY200415,,12057897
X0D95573400001,X0D95573400001,31010116109,20200416,1,XY200415,,12057897
X0D95573500001,X0D95573500003,31030127101,20200416,3,XY200415,,12057897
UD20L1400181,UD20L1400200,31300007400,20200416,20,KL200415,,12058790
UD20L1400201,UD20L1400220,31300007400,20200416,20,KL200415,,12058790
UD20L1400221,UD20L1400240,31300007400,20200416,20,KL200415,,12058790
UD20L1400961,UD20L1400980,31300007400,20200416,20,KL200415,,12058790
UD20L1400481,UD20L1400500,31300007400,20200416,20,KL200415,,12058790
